ilan_id,id,Aciklama_Yetenek_Eslesme_Sayisi,Aciklama_Yetenek_Eslesen_Kelimeler,Aciklama_Dil_Eslesme_Sayisi,Aciklama_Dil_Eslesen_Kelimeler,Konum_Eslesme_Sayisi,Konum_Eslesen_Kelimeler,Egitim_Eslesme_Sayisi,Egitim_Eslesen_Kelimeler,Deneyim_Eslesme
37,12,0,,0,,0,,0,,1
37,13,0,,0,,1,i̇stanbul,0,,1
37,14,1,erp,0,,1,i̇stanbul,0,,1
37,15,0,,0,,1,i̇stanbul,0,,1
37,16,1,erp,0,,1,i̇stanbul,0,,1
37,8,0,,0,,0,,0,,1
37,11,0,,0,,0,,0,,1
37,12,0,,0,,1,i̇stanbul,0,,1
38,1,0,,0,,1,i̇stanbul,1,lisans,1
38,2,1,kalite,0,,1,i̇stanbul,1,lisans,1
38,3,1,iletişim,0,,1,i̇stanbul,0,,1
38,4,1,geliştirme,0,,1,i̇stanbul,1,lisans,1
38,5,0,,0,,0,,0,,1
38,6,1,iletişim,0,,0,,1,lisans,1
38,7,0,,0,,0,,1,lisans,1
38,12,0,,0,,0,,1,lisans,1
38,13,0,,0,,1,i̇stanbul,0,,1
38,14,0,,0,,1,i̇stanbul,1,lisans,1
38,15,0,,0,,1,i̇stanbul,1,lisans,1
38,16,0,,0,,1,i̇stanbul,0,,1
38,8,0,,0,,0,,1,lisans,1
38,11,0,,0,,0,,1,lisans,1
38,12,0,,0,,1,i̇stanbul,1,lisans,1
39,1,0,,0,,1,i̇stanbul,0,,1
39,2,0,,0,,1,i̇stanbul,0,,1
39,3,0,,0,,1,i̇stanbul,1,lise,1
39,4,0,,0,,1,i̇stanbul,0,,1
39,5,0,,0,,0,,0,,1
39,6,0,,0,,0,,0,,1
39,7,0,,0,,0,,0,,1
39,12,0,,0,,0,,0,,1
39,13,0,,0,,1,i̇stanbul,0,,1
39,14,0,,0,,1,i̇stanbul,0,,1
39,15,0,,0,,1,i̇stanbul,0,,1
39,16,0,,0,,1,i̇stanbul,0,,1
39,8,0,,0,,0,,0,,1
39,11,0,,0,,0,,0,,1
39,12,0,,0,,1,i̇stanbul,0,,1
40,1,0,,1,i̇ngilizce,0,,1,lisans,1
40,2,0,,1,i̇ngilizce,0,,1,lisans,1
40,3,2,"office, ms",1,i̇ngilizce,0,,0,,1
40,4,1,problem,1,i̇ngilizce,0,,1,lisans,1
40,5,0,,1,i̇ngilizce,0,,0,,1
40,6,1,i̇nsan,0,,0,,1,lisans,1
40,7,0,,0,,0,,1,lisans,1
40,12,0,,0,,0,,1,lisans,1
40,13,0,,0,,0,,0,,1
40,14,0,,0,,0,,1,lisans,1
40,15,0,,0,,0,,1,lisans,1
40,16,0,,0,,0,,0,,1
40,8,0,,0,,0,,1,lisans,1
40,11,0,,1,i̇ngilizce,0,,1,lisans,1
40,12,0,,1,i̇ngilizce,0,,1,lisans,1
41,1,0,,0,,1,i̇stanbul,0,,0
41,2,0,,0,,1,i̇stanbul,0,,0
41,3,0,,0,,1,i̇stanbul,1,lise,0
41,4,0,,0,,1,i̇stanbul,0,,0
41,5,0,,0,,0,,0,,0
41,6,0,,0,,0,,0,,0
41,7,0,,0,,0,,0,,0
41,12,0,,0,,0,,0,,0
41,13,0,,0,,1,i̇stanbul,0,,0
41,14,0,,0,,1,i̇stanbul,0,,0
41,15,0,,0,,1,i̇stanbul,0,,1
41,16,0,,0,,1,i̇stanbul,0,,1
41,8,0,,0,,0,,0,,0
41,11,0,,0,,0,,0,,0
41,12,0,,0,,1,i̇stanbul,0,,1
42,1,0,,0,,0,,0,,1
42,2,0,,0,,0,,0,,1
42,3,1,iletişim,0,,0,,1,lise,1
42,4,0,,0,,0,,0,,1
42,5,0,,0,,0,,0,,1
42,6,1,iletişim,0,,0,,0,,1
42,7,0,,0,,0,,0,,1
42,12,0,,0,,0,,0,,1
42,13,0,,0,,0,,0,,1
42,14,0,,0,,0,,0,,1
42,15,0,,0,,0,,0,,1
42,16,0,,0,,0,,0,,1
42,8,0,,0,,0,,0,,1
42,11,0,,0,,0,,0,,1
42,12,0,,0,,0,,0,,1
43,1,0,,0,,1,i̇stanbul,0,,1
43,2,0,,0,,1,i̇stanbul,0,,1
43,3,3,"office, iletişim, ms",0,,1,i̇stanbul,1,lise,1
43,4,0,,0,,1,i̇stanbul,0,,1
43,5,0,,0,,0,,0,,1
43,6,1,iletişim,0,,0,,0,,1
43,7,1,analiz,0,,0,,0,,1
43,12,0,,0,,0,,0,,1
43,13,0,,0,,1,i̇stanbul,0,,1
43,14,0,,0,,1,i̇stanbul,0,,1
43,15,0,,0,,1,i̇stanbul,0,,1
43,16,0,,0,,1,i̇stanbul,0,,1
43,8,0,,0,,0,,0,,1
43,11,0,,0,,0,,0,,1
43,12,0,,0,,1,i̇stanbul,0,,1
44,1,0,,0,,1,i̇stanbul,1,lisans,1
44,2,1,kalite,0,,1,i̇stanbul,1,lisans,1
44,3,0,,0,,1,i̇stanbul,0,,1
44,4,0,,0,,1,i̇stanbul,1,lisans,1
44,5,0,,0,,0,,0,,1
44,6,0,,0,,0,,1,lisans,1
44,7,0,,0,,0,,1,lisans,1
44,12,0,,0,,0,,1,lisans,1
44,13,0,,0,,1,i̇stanbul,0,,1
44,14,0,,0,,1,i̇stanbul,1,lisans,1
44,15,0,,0,,1,i̇stanbul,1,lisans,1
44,16,0,,0,,1,i̇stanbul,0,,1
44,8,0,,0,,0,,1,lisans,1
44,11,0,,0,,0,,1,lisans,1
44,12,0,,0,,1,i̇stanbul,1,lisans,1
45,1,0,,0,,0,,1,lisans,1
45,2,0,,0,,0,,1,lisans,1
45,3,0,,0,,0,,0,,1
45,4,0,,0,,0,,1,lisans,1
45,5,0,,0,,0,,0,,1
45,6,0,,0,,0,,1,lisans,1
45,7,0,,0,,0,,1,lisans,1
45,12,0,,0,,0,,1,lisans,1
45,13,0,,0,,0,,0,,1
45,14,0,,0,,0,,1,lisans,1
45,15,0,,0,,0,,1,lisans,1
45,16,0,,0,,0,,0,,1
45,8,0,,0,,0,,1,lisans,1
45,11,0,,0,,0,,1,lisans,1
45,12,0,,0,,0,,1,lisans,1
46,1,0,,0,,1,i̇stanbul,1,lisans,1
46,2,0,,0,,1,i̇stanbul,1,lisans,1
46,3,0,,0,,1,i̇stanbul,0,,1
46,4,0,,0,,1,i̇stanbul,1,lisans,1
46,5,0,,0,,0,,0,,1
46,6,0,,0,,0,,1,lisans,1
46,7,0,,0,,0,,1,lisans,1
46,12,0,,0,,0,,1,lisans,1
46,13,0,,0,,1,i̇stanbul,0,,1
46,14,0,,0,,1,i̇stanbul,1,lisans,1
46,15,0,,0,,1,i̇stanbul,1,lisans,1
46,16,0,,0,,1,i̇stanbul,0,,1
46,8,0,,0,,0,,1,lisans,1
46,11,0,,0,,0,,1,lisans,1
46,12,0,,0,,1,i̇stanbul,1,lisans,1
47,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
47,2,1,iş,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
47,3,1,iletişim,1,i̇ngilizce,1,i̇stanbul,0,,0
47,4,1,bilgisayar,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
47,5,0,,1,i̇ngilizce,0,,1,lisansüstü,0
47,6,1,iletişim,0,,0,,1,lisans,0
47,7,0,,0,,0,,1,lisans,0
47,12,0,,0,,0,,1,lisans,0
47,13,0,,0,,1,i̇stanbul,1,lisansüstü,0
47,14,0,,0,,1,i̇stanbul,1,lisans,0
47,15,0,,0,,1,i̇stanbul,1,lisans,1
47,16,0,,0,,1,i̇stanbul,0,,1
47,8,0,,0,,0,,1,lisans,0
47,11,0,,1,i̇ngilizce,0,,1,lisans,1
47,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
48,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
48,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
48,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,0
48,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
48,5,0,,1,i̇ngilizce,0,,0,,0
48,6,1,ilişkileri,0,,0,,1,lisans,1
48,7,1,analiz,0,,0,,1,lisans,1
48,12,0,,0,,0,,1,lisans,1
48,13,0,,0,,1,i̇stanbul,0,,1
48,14,0,,0,,1,i̇stanbul,1,lisans,1
48,15,0,,0,,1,i̇stanbul,1,lisans,0
48,16,0,,0,,1,i̇stanbul,0,,0
48,8,0,,0,,0,,1,lisans,1
48,11,0,,1,i̇ngilizce,0,,1,lisans,1
48,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
49,1,0,,0,,1,i̇stanbul,0,,1
49,2,0,,0,,1,i̇stanbul,0,,1
49,3,0,,0,,1,i̇stanbul,1,lise,1
49,4,0,,0,,1,i̇stanbul,0,,1
49,5,0,,0,,0,,0,,1
49,6,1,i̇nsan,0,,0,,0,,1
49,7,0,,0,,0,,0,,1
49,12,0,,0,,0,,0,,1
49,13,0,,0,,1,i̇stanbul,0,,1
49,14,0,,0,,1,i̇stanbul,0,,1
49,15,0,,0,,1,i̇stanbul,0,,1
49,16,0,,0,,1,i̇stanbul,0,,1
49,8,0,,0,,0,,0,,1
49,11,0,,0,,0,,0,,1
49,12,0,,0,,1,i̇stanbul,0,,1
50,1,0,,0,,0,,0,,1
50,2,1,iş,0,,0,,0,,1
50,3,0,,0,,0,,1,lise,1
50,4,0,,0,,0,,0,,1
50,5,0,,0,,0,,0,,1
50,6,1,i̇nsan,0,,1,antalya,0,,1
50,7,0,,0,,0,,0,,1
50,12,0,,0,,0,,0,,1
50,13,0,,0,,0,,0,,1
50,14,0,,0,,0,,0,,1
50,15,0,,0,,0,,0,,1
50,16,0,,0,,0,,0,,1
50,8,0,,0,,0,,0,,1
50,11,0,,0,,0,,0,,1
50,12,0,,0,,0,,0,,1
51,1,0,,0,,0,,0,,1
51,2,0,,0,,0,,0,,1
51,3,1,iletişim,0,,0,,0,,1
51,4,0,,0,,0,,0,,1
51,5,0,,0,,0,,0,,1
51,6,1,iletişim,0,,0,,0,,1
51,7,0,,0,,0,,0,,1
51,12,0,,0,,0,,0,,1
51,13,0,,0,,0,,0,,1
51,14,1,erp,0,,0,,0,,1
51,15,0,,0,,0,,0,,1
51,16,1,erp,0,,0,,1,önlisans,1
51,8,0,,0,,0,,0,,1
51,11,0,,0,,0,,0,,1
51,12,0,,0,,0,,0,,1
52,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
52,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
52,3,1,office,1,i̇ngilizce,1,i̇stanbul,0,,1
52,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
52,5,0,,1,i̇ngilizce,0,,0,,1
52,6,0,,0,,0,,1,lisans,1
52,7,1,bilgisi,0,,0,,1,lisans,1
52,12,0,,0,,0,,1,lisans,1
52,13,0,,0,,1,i̇stanbul,0,,1
52,14,0,,0,,1,i̇stanbul,1,lisans,1
52,15,0,,0,,1,i̇stanbul,1,lisans,1
52,16,0,,0,,1,i̇stanbul,0,,1
52,8,0,,0,,0,,1,lisans,1
52,11,0,,1,i̇ngilizce,0,,1,lisans,1
52,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
53,1,0,,0,,1,i̇stanbul,0,,1
53,2,2,"iş, kalite",0,,1,i̇stanbul,0,,1
53,3,0,,0,,1,i̇stanbul,1,lise,1
53,4,0,,0,,1,i̇stanbul,0,,1
53,5,0,,0,,0,,0,,1
53,6,0,,0,,0,,0,,1
53,7,1,bilgisi,0,,0,,0,,1
53,12,0,,0,,0,,0,,1
53,13,0,,0,,1,i̇stanbul,0,,1
53,14,0,,0,,1,i̇stanbul,0,,1
53,15,0,,0,,1,i̇stanbul,0,,1
53,16,0,,0,,1,i̇stanbul,0,,1
53,8,0,,0,,0,,0,,1
53,11,0,,0,,0,,0,,1
53,12,0,,0,,1,i̇stanbul,0,,1
54,1,0,,0,,1,i̇stanbul,1,lisans,1
54,2,0,,0,,1,i̇stanbul,1,lisans,1
54,3,1,iletişim,0,,1,i̇stanbul,0,,1
54,4,1,bilgisayar,0,,1,i̇stanbul,1,lisans,1
54,5,0,,0,,0,,0,,1
54,6,1,iletişim,0,,0,,1,lisans,1
54,7,0,,0,,0,,1,lisans,1
54,12,0,,0,,0,,1,lisans,1
54,13,0,,0,,1,i̇stanbul,0,,1
54,14,0,,0,,1,i̇stanbul,1,lisans,1
54,15,0,,0,,1,i̇stanbul,1,lisans,1
54,16,0,,0,,1,i̇stanbul,0,,1
54,8,0,,0,,0,,1,lisans,1
54,11,0,,0,,0,,1,lisans,1
54,12,0,,0,,1,i̇stanbul,1,lisans,1
55,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
55,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
55,3,2,"office, iletişim",1,i̇ngilizce,1,i̇stanbul,0,,0
55,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
55,5,0,,1,i̇ngilizce,0,,0,,0
55,6,2,"iletişim, i̇nsan",0,,0,,1,lisans,1
55,7,0,,0,,0,,1,lisans,1
55,12,0,,0,,0,,1,lisans,1
55,13,0,,0,,1,i̇stanbul,0,,1
55,14,0,,0,,1,i̇stanbul,1,lisans,1
55,15,0,,0,,1,i̇stanbul,1,lisans,0
55,16,0,,0,,1,i̇stanbul,0,,0
55,8,0,,0,,0,,1,lisans,1
55,11,0,,1,i̇ngilizce,0,,1,lisans,0
55,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
56,1,1,veri,0,,0,,0,,1
56,2,0,,0,,0,,0,,1
56,3,1,iletişim,0,,0,,1,lise,1
56,4,0,,0,,0,,0,,1
56,5,0,,0,,0,,0,,1
56,6,2,"iletişim, ilişkileri",0,,0,,0,,1
56,7,0,,0,,0,,0,,1
56,12,0,,0,,0,,0,,1
56,13,0,,0,,0,,0,,1
56,14,0,,0,,0,,0,,1
56,15,0,,0,,0,,0,,1
56,16,0,,0,,0,,0,,1
56,8,0,,0,,0,,0,,1
56,11,0,,0,,0,,0,,1
56,12,0,,0,,0,,0,,1
57,1,0,,0,,1,i̇stanbul,1,lisans,1
57,2,1,iş,0,,1,i̇stanbul,1,lisans,1
57,3,3,"office, iletişim, ms",0,,1,i̇stanbul,0,,1
57,4,0,,0,,1,i̇stanbul,1,lisans,1
57,5,0,,0,,0,,1,lisansüstü,0
57,6,1,iletişim,0,,0,,1,lisans,1
57,7,1,analiz,0,,0,,1,lisans,1
57,12,0,,0,,0,,1,lisans,1
57,13,0,,0,,1,i̇stanbul,1,lisansüstü,1
57,14,0,,0,,1,i̇stanbul,1,lisans,1
57,15,0,,0,,1,i̇stanbul,1,lisans,1
57,16,0,,0,,1,i̇stanbul,0,,1
57,8,0,,0,,0,,1,lisans,1
57,11,0,,0,,0,,1,lisans,1
57,12,0,,0,,1,i̇stanbul,1,lisans,1
58,1,0,,0,,1,i̇stanbul,1,lisans,1
58,2,0,,0,,1,i̇stanbul,1,lisans,1
58,3,0,,0,,1,i̇stanbul,0,,1
58,4,0,,0,,1,i̇stanbul,1,lisans,1
58,5,0,,0,,0,,0,,1
58,6,0,,0,,0,,1,lisans,1
58,7,0,,0,,0,,1,lisans,1
58,12,0,,0,,0,,1,lisans,1
58,13,0,,0,,1,i̇stanbul,0,,1
58,14,0,,0,,1,i̇stanbul,1,lisans,1
58,15,0,,0,,1,i̇stanbul,1,lisans,1
58,16,0,,0,,1,i̇stanbul,0,,1
58,8,0,,0,,0,,1,lisans,1
58,11,0,,0,,0,,1,lisans,1
58,12,0,,0,,1,i̇stanbul,1,lisans,1
59,1,2,"analizi, veri",0,,1,i̇stanbul,0,,1
59,2,1,iş,0,,1,i̇stanbul,0,,1
59,3,2,"office, ms",0,,1,i̇stanbul,0,,1
59,4,0,,0,,1,i̇stanbul,0,,1
59,5,0,,0,,0,,0,,1
59,6,0,,0,,0,,0,,1
59,7,0,,0,,0,,0,,1
59,12,0,,0,,0,,0,,1
59,13,0,,0,,1,i̇stanbul,0,,1
59,14,0,,0,,1,i̇stanbul,0,,1
59,15,0,,0,,1,i̇stanbul,0,,1
59,16,0,,0,,1,i̇stanbul,1,önlisans,1
59,8,0,,0,,0,,0,,1
59,11,0,,0,,0,,0,,1
59,12,0,,0,,1,i̇stanbul,0,,1
60,1,0,,0,,0,,0,,1
60,2,0,,0,,0,,0,,1
60,3,2,"office, ms",0,,0,,1,lise,0
60,4,0,,0,,0,,0,,1
60,5,0,,0,,0,,0,,0
60,6,0,,0,,0,,0,,1
60,7,0,,0,,0,,0,,1
60,12,0,,0,,0,,0,,1
60,13,0,,0,,0,,0,,1
60,14,0,,0,,0,,0,,1
60,15,0,,0,,0,,0,,1
60,16,0,,0,,0,,0,,1
60,8,0,,0,,0,,0,,1
60,11,0,,0,,0,,0,,1
60,12,0,,0,,0,,0,,0
61,1,0,,0,,0,,0,,1
61,2,0,,0,,0,,0,,1
61,3,1,iletişim,0,,0,,1,lise,1
61,4,0,,0,,0,,0,,1
61,5,0,,0,,0,,0,,1
61,6,1,iletişim,0,,0,,0,,1
61,7,0,,0,,0,,0,,1
61,12,0,,0,,0,,0,,1
61,13,0,,0,,0,,0,,1
61,14,0,,0,,0,,0,,1
61,15,0,,0,,0,,0,,1
61,16,0,,0,,0,,0,,1
61,8,0,,0,,0,,0,,1
61,11,0,,0,,0,,0,,1
61,12,0,,0,,0,,0,,1
62,1,0,,0,,1,i̇stanbul,0,,1
62,2,0,,0,,1,i̇stanbul,0,,1
62,3,0,,0,,1,i̇stanbul,1,lise,1
62,4,0,,0,,1,i̇stanbul,0,,1
62,5,0,,0,,0,,0,,1
62,6,0,,0,,0,,0,,1
62,7,0,,0,,0,,0,,1
62,12,0,,0,,0,,0,,1
62,13,0,,0,,1,i̇stanbul,0,,1
62,14,0,,0,,1,i̇stanbul,0,,1
62,15,0,,0,,1,i̇stanbul,0,,1
62,16,0,,0,,1,i̇stanbul,0,,1
62,8,0,,0,,0,,0,,1
62,11,0,,0,,0,,0,,1
62,12,0,,0,,1,i̇stanbul,0,,1
63,1,0,,1,i̇ngilizce,0,,0,,1
63,2,1,iş,1,i̇ngilizce,0,,0,,1
63,3,0,,1,i̇ngilizce,0,,1,lise,1
63,4,0,,1,i̇ngilizce,0,,0,,1
63,5,0,,1,i̇ngilizce,0,,0,,1
63,6,0,,0,,0,,0,,1
63,7,0,,0,,0,,0,,1
63,12,0,,0,,0,,0,,1
63,13,0,,0,,0,,0,,1
63,14,0,,0,,0,,0,,1
63,15,0,,0,,0,,0,,1
63,16,0,,0,,0,,0,,1
63,8,0,,0,,0,,0,,1
63,11,0,,1,i̇ngilizce,0,,0,,1
63,12,0,,1,i̇ngilizce,0,,0,,1
64,1,0,,0,,1,i̇stanbul,1,lisans,1
64,2,0,,0,,1,i̇stanbul,1,lisans,1
64,3,2,"office, ms",0,,1,i̇stanbul,0,,1
64,4,1,oracle,0,,1,i̇stanbul,1,lisans,1
64,5,1,oracle,0,,0,,0,,1
64,6,0,,0,,0,,1,lisans,1
64,7,0,,0,,0,,1,lisans,1
64,12,1,oracle,0,,0,,1,lisans,1
64,13,1,oracle,0,,1,i̇stanbul,0,,1
64,14,1,oracle,0,,1,i̇stanbul,1,lisans,1
64,15,1,oracle,0,,1,i̇stanbul,1,lisans,1
64,16,1,oracle,0,,1,i̇stanbul,0,,1
64,8,0,,0,,0,,1,lisans,1
64,11,0,,0,,0,,1,lisans,1
64,12,1,oracle,0,,1,i̇stanbul,1,lisans,1
65,1,0,,1,i̇ngilizce,0,,1,lisans,1
65,2,3,"iş, kalite, güvenliği",1,i̇ngilizce,0,,1,lisans,1
65,3,2,"office, iletişim",1,i̇ngilizce,0,,0,,0
65,4,1,çözme,1,i̇ngilizce,0,,1,lisans,1
65,5,0,,1,i̇ngilizce,0,,0,,0
65,6,1,iletişim,0,,0,,1,lisans,1
65,7,0,,0,,0,,1,lisans,1
65,12,0,,0,,0,,1,lisans,1
65,13,0,,0,,0,,0,,1
65,14,0,,0,,0,,1,lisans,1
65,15,0,,0,,0,,1,lisans,1
65,16,0,,0,,0,,0,,1
65,8,0,,0,,0,,1,lisans,1
65,11,0,,1,i̇ngilizce,0,,1,lisans,1
65,12,0,,1,i̇ngilizce,0,,1,lisans,0
66,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
66,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
66,3,2,"office, ms",1,i̇ngilizce,1,i̇stanbul,0,,0
66,4,1,geliştirme,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
66,5,0,,1,i̇ngilizce,0,,0,,0
66,6,0,,0,,0,,1,lisans,0
66,7,0,,0,,0,,1,lisans,0
66,12,0,,0,,0,,1,lisans,1
66,13,0,,0,,1,i̇stanbul,0,,0
66,14,0,,0,,1,i̇stanbul,1,lisans,1
66,15,0,,0,,1,i̇stanbul,1,lisans,0
66,16,0,,0,,1,i̇stanbul,0,,0
66,8,0,,0,,0,,1,lisans,0
66,11,0,,1,i̇ngilizce,0,,1,lisans,1
66,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
67,1,1,analizi,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
67,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
67,3,1,iletişim,1,i̇ngilizce,1,i̇stanbul,0,,1
67,4,1,geliştirme,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
67,5,0,,1,i̇ngilizce,0,,0,,1
67,6,1,iletişim,0,,0,,1,lisans,1
67,7,1,analiz,0,,0,,1,lisans,1
67,12,0,,0,,0,,1,lisans,1
67,13,0,,0,,1,i̇stanbul,0,,1
67,14,0,,0,,1,i̇stanbul,1,lisans,1
67,15,0,,0,,1,i̇stanbul,1,lisans,1
67,16,0,,0,,1,i̇stanbul,0,,1
67,8,0,,0,,0,,1,lisans,1
67,11,0,,1,i̇ngilizce,0,,1,lisans,1
67,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
68,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
68,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
68,3,2,"office, ms",1,i̇ngilizce,1,i̇stanbul,0,,1
68,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
68,5,0,,1,i̇ngilizce,0,,0,,0
68,6,0,,0,,0,,1,lisans,1
68,7,0,,0,,0,,1,lisans,1
68,12,0,,0,,0,,1,lisans,1
68,13,0,,0,,1,i̇stanbul,0,,1
68,14,0,,0,,1,i̇stanbul,1,lisans,1
68,15,0,,0,,1,i̇stanbul,1,lisans,0
68,16,0,,0,,1,i̇stanbul,0,,1
68,8,0,,0,,0,,1,lisans,1
68,11,0,,1,i̇ngilizce,0,,1,lisans,1
68,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
69,1,0,,0,,1,i̇stanbul,0,,1
69,2,0,,0,,1,i̇stanbul,0,,1
69,3,0,,0,,1,i̇stanbul,0,,1
69,4,0,,0,,1,i̇stanbul,0,,1
69,5,0,,0,,0,,0,,1
69,6,1,ilişkileri,0,,0,,0,,1
69,7,0,,0,,0,,0,,1
69,12,0,,0,,0,,0,,1
69,13,0,,0,,1,i̇stanbul,0,,1
69,14,0,,0,,1,i̇stanbul,0,,1
69,15,0,,0,,1,i̇stanbul,0,,1
69,16,0,,0,,1,i̇stanbul,0,,1
69,8,0,,0,,0,,0,,1
69,11,0,,0,,0,,0,,1
69,12,0,,0,,1,i̇stanbul,0,,1
70,1,0,,0,,0,,0,,1
70,2,0,,0,,0,,0,,1
70,3,0,,0,,0,,0,,1
70,4,0,,0,,0,,0,,1
70,5,0,,0,,0,,0,,1
70,6,0,,0,,0,,0,,1
70,7,0,,0,,0,,0,,1
70,12,0,,0,,0,,0,,1
70,13,0,,0,,0,,0,,1
70,14,0,,0,,0,,0,,1
70,15,0,,0,,0,,0,,1
70,16,0,,0,,0,,1,önlisans,1
70,8,0,,0,,0,,0,,1
70,11,0,,0,,0,,0,,1
70,12,0,,0,,0,,0,,1
71,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
71,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
71,3,3,"office, iletişim, ms",1,i̇ngilizce,1,i̇stanbul,0,,1
71,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
71,5,0,,1,i̇ngilizce,0,,0,,1
71,6,1,iletişim,0,,0,,1,lisans,1
71,7,0,,0,,0,,1,lisans,1
71,12,0,,0,,0,,1,lisans,1
71,13,0,,0,,1,i̇stanbul,0,,1
71,14,0,,0,,1,i̇stanbul,1,lisans,1
71,15,0,,0,,1,i̇stanbul,1,lisans,1
71,16,0,,0,,1,i̇stanbul,0,,1
71,8,0,,0,,0,,1,lisans,1
71,11,0,,1,i̇ngilizce,0,,1,lisans,1
71,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
72,1,0,,1,i̇ngilizce,0,,1,lisans,1
72,2,0,,1,i̇ngilizce,0,,1,lisans,1
72,3,2,"office, ms",1,i̇ngilizce,0,,0,,0
72,4,1,geliştirme,1,i̇ngilizce,0,,1,lisans,1
72,5,0,,1,i̇ngilizce,0,,0,,0
72,6,0,,0,,0,,1,lisans,1
72,7,0,,0,,0,,1,lisans,1
72,12,0,,0,,0,,1,lisans,1
72,13,0,,0,,0,,0,,1
72,14,0,,0,,0,,1,lisans,1
72,15,0,,0,,0,,1,lisans,0
72,16,0,,0,,0,,0,,0
72,8,0,,0,,0,,1,lisans,1
72,11,0,,1,i̇ngilizce,0,,1,lisans,1
72,12,0,,1,i̇ngilizce,0,,1,lisans,0
73,1,0,,0,,0,,0,,1
73,2,0,,0,,0,,0,,1
73,3,1,office,0,,0,,0,,0
73,4,0,,0,,0,,0,,0
73,5,0,,0,,0,,0,,0
73,6,2,"ilişkileri, i̇nsan",0,,0,,0,,1
73,7,1,cad,0,,1,denizli,0,,1
73,12,0,,0,,1,denizli,0,,0
73,13,0,,0,,0,,0,,1
73,14,0,,0,,0,,0,,1
73,15,0,,0,,0,,0,,0
73,16,0,,0,,0,,1,önlisans,0
73,8,0,,0,,0,,0,,1
73,11,0,,0,,0,,0,,0
73,12,0,,0,,0,,0,,0
74,1,0,,0,,1,i̇stanbul,0,,1
74,2,0,,0,,1,i̇stanbul,0,,1
74,3,0,,0,,1,i̇stanbul,1,lise,1
74,4,0,,0,,1,i̇stanbul,0,,1
74,5,0,,0,,0,,0,,1
74,6,0,,0,,0,,0,,1
74,7,0,,0,,0,,0,,1
74,12,0,,0,,0,,0,,1
74,13,0,,0,,1,i̇stanbul,0,,1
74,14,0,,0,,1,i̇stanbul,0,,1
74,15,0,,0,,1,i̇stanbul,0,,1
74,16,0,,0,,1,i̇stanbul,0,,1
74,8,0,,0,,0,,0,,1
74,11,0,,0,,0,,0,,1
74,12,0,,0,,1,i̇stanbul,0,,1
75,1,0,,1,i̇ngilizce,0,,1,lisans,1
75,2,2,"iş, kalite",1,i̇ngilizce,0,,1,lisans,1
75,3,2,"office, ms",1,i̇ngilizce,0,,0,,1
75,4,0,,1,i̇ngilizce,0,,1,lisans,1
75,5,0,,1,i̇ngilizce,0,,0,,1
75,6,0,,0,,0,,1,lisans,1
75,7,1,analiz,0,,0,,1,lisans,1
75,12,0,,0,,0,,1,lisans,1
75,13,0,,0,,0,,0,,1
75,14,1,erp,0,,0,,1,lisans,1
75,15,0,,0,,0,,1,lisans,1
75,16,1,erp,0,,0,,0,,1
75,8,0,,0,,0,,1,lisans,1
75,11,0,,1,i̇ngilizce,0,,1,lisans,1
75,12,0,,1,i̇ngilizce,0,,1,lisans,1
